state,year,type,source,descrip,spon_names_raw,spon_names_clean,spon_total,spon_women,spon_men,prop_spon_women,spon_white,spon_black,spon_hispanic,spon_asian,spon_native,spon_islander,spon_other,spon_minority,spon_dem,spon_rep,spon_thi,spon_np,prop_spon_dem
Vermont,2023,gen_affirm_man,HB 89,Mandated insurance coverage for gender affirming surgery.,"Rep. Katherine Donnally [D]	Rep. Martin LaLonde [D]	Rep. Taylor Small [D]	Rep. Julia Andrews [D]
Rep. Joseph Andriano [D]	Rep. Peter Anthony [D]	Rep. John Arrison [D]	Rep. Angela Arsenault [D]
Rep. Sarita Austin [D]	Rep. John Bartholomew [D]	Rep. Daisy Berbeco [D]	Rep. Matt Birong [D]
Rep. Alyssa Black [D]	Rep. Tiffany Bluemle [D]	Sen. Seth Bongartz [D]	Rep. Michelle Bos-Lun [D]
Rep. Erin Brady [D]	Rep. Jana Brown [D]	Rep. Jessica Brumsted [D]	Rep. Mollie Burke [D]
Rep. Elizabeth Burrows [D]	Rep. Tesha Buss [D]	Rep. Scott Campbell [D]	Rep. Conor Casey [D]
Rep. Ela Chapin [D]	Rep. Heather Chase [D]	Rep. Seth Chase [D]	Rep. Robin Chesnut-Tangerman [D]
Rep. Kevin Christie [D]	Rep. Brian Cina [D]	Rep. Sara Coffey [D]	Rep. Esme Cole [D]
Rep. Peter Conlon [D]	Rep. Timothy Corcoran [D]	Rep. Mari Cordes [D]	Rep. Carl Demrow [D]
Rep. Leonora Dodge [D]	Rep. Karen Dolan [D]	Rep. Kari Dolan [D]	Rep. David Durfee [D]
Rep. Caleb Elder [D]	Rep. Alice Emmons [D]	Rep. Bobby Farlice-Rubio [D]	Rep. Rey Garofano [D]
Rep. Leslie Goldman [D]	Rep. Edye Graning [D]	Rep. Troy Headrick [I]	Rep. Rebecca Holcombe [D]
Rep. Robert Hooper [D]	Rep. Lori Houghton [D]	Rep. Mary Howard [D]	Rep. Noah Hyman [D]
Rep. Kathleen James [D]	Rep. Stephanie Jerome [D]	Rep. Emilie Kornheiser [D]	Rep. Emilie Krasnow [D]
Rep. Kate Lalley [D]	Rep. Saudia Lamont [D]	Rep. Diane Lanpher [D]	Rep. Josie Leavitt [D]
Rep. Kate Logan [D]	Rep. Emily Long [D]	Rep. James Masland [D]	Rep. Kate McCann [D]
Rep. Mike McCarthy [D]	Rep. Jubilee McGill [D]	Rep. Marc Mihaly [D]	Rep. Brian Minier [D]
Rep. Michael Mrowicki [D]	Rep. Emma Mulvaney-Stanak [D]	Rep. Logan Nicoll [D]	Rep. William Notte [D]
Rep. Daniel Noyes [D]	Rep. Kate Nugent [D]	Rep. Carol Ode [D]	Rep. Kelly Pajala [I]
Rep. Avram Patt [D]	Rep. Phil Pouech [D]	Rep. Monique Priestley [D]	Rep. Barbara Rachelson [D]
Rep. Mike Rice [D]	Rep. Tristan Roberts [D]	Rep. Lawrence Satcowitz [D]	Rep. Robin Scheu [D]
Rep. Amy Sheldon [D]	Rep. Laura Sibilia [I]	Rep. Katherine Sims [D]	Rep. Trevor Squirrell [D]
Rep. Gabrielle Stebbins [D]	Rep. Thomas Stevens [D]	Rep. Mary-Katherine Stone [D]	Rep. Heather Surprenant [D]
Rep. Curt Taylor [D]	Rep. David Templeman [D]	Rep. Tristan Toleno [D]	Rep. Dara Torre [D]
Rep. Joseph Troiano [D]	Rep. Chea Evans [D]	Rep. Kirk White [D]	Rep. Jonathan Williams [D]
Rep. Theresa Wood [D]	","Rep. Katherine Donnally [D], Rep. Martin LaLonde [D], Rep. Taylor Small [D], Rep. Julia Andrews [D], Rep. Joseph Andriano [D], Rep. Peter Anthony [D], Rep. John Arrison [D], Rep. Angela Arsenault [D], Rep. Sarita Austin [D], Rep. John Bartholomew [D], Rep. Daisy Berbeco [D], Rep. Matt Birong [D], Rep. Alyssa Black [D], Rep. Tiffany Bluemle [D], Sen. Seth Bongartz [D], Rep. Michelle Bos-Lun [D], Rep. Erin Brady [D], Rep. Jana Brown [D], Rep. Jessica Brumsted [D], Rep. Mollie Burke [D], Rep. Elizabeth Burrows [D], Rep. Tesha Buss [D], Rep. Scott Campbell [D], Rep. Conor Casey [D], Rep. Ela Chapin [D], Rep. Heather Chase [D], Rep. Seth Chase [D], Rep. Robin Chesnut-Tangerman [D], Rep. Kevin Christie [D], Rep. Brian Cina [D], Rep. Sara Coffey [D], Rep. Esme Cole [D], Rep. Peter Conlon [D], Rep. Timothy Corcoran [D], Rep. Mari Cordes [D], Rep. Carl Demrow [D], Rep. Leonora Dodge [D], Rep. Karen Dolan [D], Rep. Kari Dolan [D], Rep. David Durfee [D], Rep. Caleb Elder [D], Rep. Alice Emmons [D], Rep. Bobby Farlice-Rubio [D], Rep. Rey Garofano [D], Rep. Leslie Goldman [D], Rep. Edye Graning [D], Rep. Troy Headrick [I], Rep. Rebecca Holcombe [D], Rep. Robert Hooper [D], Rep. Lori Houghton [D], Rep. Mary Howard [D], Rep. Noah Hyman [D], Rep. Kathleen James [D], Rep. Stephanie Jerome [D], Rep. Emilie Kornheiser [D], Rep. Emilie Krasnow [D], Rep. Kate Lalley [D], Rep. Saudia Lamont [D], Rep. Diane Lanpher [D], Rep. Josie Leavitt [D], Rep. Kate Logan [D], Rep. Emily Long [D], Rep. James Masland [D], Rep. Kate McCann [D], Rep. Mike McCarthy [D], Rep. Jubilee McGill [D], Rep. Marc Mihaly [D], Rep. Brian Minier [D], Rep. Michael Mrowicki [D], Rep. Emma Mulvaney-Stanak [D], Rep. Logan Nicoll [D], Rep. William Notte [D], Rep. Daniel Noyes [D], Rep. Kate Nugent [D], Rep. Carol Ode [D], Rep. Kelly Pajala [I], Rep. Avram Patt [D], Rep. Phil Pouech [D], Rep. Monique Priestley [D], Rep. Barbara Rachelson [D], Rep. Mike Rice [D], Rep. Tristan Roberts [D], Rep. Lawrence Satcowitz [D], Rep. Robin Scheu [D], Rep. Amy Sheldon [D], Rep. Laura Sibilia [I], Rep. Katherine Sims [D], Rep. Trevor Squirrell [D], Rep. Gabrielle Stebbins [D], Rep. Thomas Stevens [D], Rep. Mary-Katherine Stone [D], Rep. Heather Surprenant [D], Rep. Curt Taylor [D], Rep. David Templeman [D], Rep. Tristan Toleno [D], Rep. Dara Torre [D], Rep. Joseph Troiano [D], Rep. Chea Evans [D], Rep. Kirk White [D], Rep. Jonathan Williams [D], Rep. Theresa Wood [D],",101,59,42,0.5841584158,,,,,,,,0,98,0,3,0,0.9702970297
Vermont,2023,gen_affirm_man,SB 37,Mandated insurance coverage for gender affirming surgery.,"Sen. Virginia Lyons [D]	Sen. Ruth Hardy [D]	Sen. Alison Clarkson [D]	Sen. Kesha Ram Hinsdale [D]
Sen. Philip Baruth [D]	Sen. Christopher Bray [D]	Sen. Brian Campion [D]	Sen. Thomas Chittenden [D]
Sen. Ann Cummings [D]	Sen. Martine Gulick [D]	Sen. Wendy Harrison [D]	Sen. Nader Hashim [D]
Sen. Jane Kitchel [D]	Sen. Richard McCormack [D]	Sen. Andrew Perchlik [D]	Sen. Richard Sears [D]
Sen. Tanya Vyhovsky [D]	Sen. Anne Watson [D]	Sen. Rebecca White [D]	Sen. Irene Wrenner [D]","Sen. Virginia Lyons [D], Sen. Ruth Hardy [D], Sen. Alison Clarkson [D], Sen. Kesha Ram Hinsdale [D], Sen. Philip Baruth [D], Sen. Christopher Bray [D], Sen. Brian Campion [D], Sen. Thomas Chittenden [D], Sen. Ann Cummings [D], Sen. Martine Gulick [D], Sen. Wendy Harrison [D], Sen. Nader Hashim [D], Sen. Jane Kitchel [D], Sen. Richard McCormack [D], Sen. Andrew Perchlik [D], Sen. Richard Sears [D], Sen. Tanya Vyhovsky [D], Sen. Anne Watson [D], Sen. Rebecca White [D], Sen. Irene Wrenner [D]",20,12,18,0.6,,,,,,,,0,20,0,0,0,1
Virginia,2017,contra_ex_sup,HB 2267,Mandated insurance coverage for 12-month FDA approved contraceptives.,"Del. Eileen Filler-Corn [D], Del. Marcia Price [D], Sen. Lashrecse Aird [D], Del. David Albo [R], Del. Richard Anderson [R], Del. Terry Austin [R], Del. Robert Bloxom [R], Sen. Jennifer Boysko [D], Del. David Bulova [D], Del. Jeffrey Campbell [R], Del. Christopher Collins [R], Del. James Edmunds [R], Del. Matt Fariss [R], Del. Peter Farrell [R], Del. Hyland Fowler [R], Del. Scott Garrett [R], Del. Thomas Greason [R], Del. Charniele Herring [D], Del. Daun Hester [D], Del. Rocky Holcomb [R], Del. Patrick Hope [D], Del. Timothy Hugo [R], Del. Riley Ingram [R], Del. Chris Jones [R], Del. Mark Keam [D], Del. Barry Knight [R], Del. Kaye Kory [D], Del. Steven Landes [R], Del. James Leftwich [R], Del. James LeMunyon [R], Del. Mark Levine [D], Del. Scott Lingamfelter [R], Del. Alfonso Lopez [D], Del. George Loupassi [R], Del. Daniel Marshall [R], Del. James Massie [R], Del. Jackson Miller [R], Del. Randall Minchew [R], Del. Jason Miyares [R], Del. Kathleen Murphy [D], Del. Israel O'Quinn [R], Del. Robert Orrock [R], Del. Kenneth Plum [D], Del. Brenda Pogge [R], Del. Charles Poindexter [R], Del. Margaret Ransone [R], Del. Sam Rasoul [D], Del. Roxann Robinson [R], Del. Mark Sickles [D], Del. Marcus Simon [D], Del. Christopher Stolle [R], Del. Richard Sullivan [D], Del. David Toscano [D], Del. Roslyn Tyler [D], Del. Ron Villanueva [R], Del. Jeion Ward [D], Del. Vivian Watts [D], Del. Tony Wilt [R], Del. David Yancey [R]","Del. Eileen Filler-Corn [D], Del. Marcia Price [D], Sen. Lashrecse Aird [D], Del. David Albo [R], Del. Richard Anderson [R], Del. Terry Austin [R], Del. Robert Bloxom [R], Sen. Jennifer Boysko [D], Del. David Bulova [D], Del. Jeffrey Campbell [R], Del. Christopher Collins [R], Del. James Edmunds [R], Del. Matt Fariss [R], Del. Peter Farrell [R], Del. Hyland Fowler [R], Del. Scott Garrett [R], Del. Thomas Greason [R], Del. Charniele Herring [D], Del. Daun Hester [D], Del. Rocky Holcomb [R], Del. Patrick Hope [D], Del. Timothy Hugo [R], Del. Riley Ingram [R], Del. Chris Jones [R], Del. Mark Keam [D], Del. Barry Knight [R], Del. Kaye Kory [D], Del. Steven Landes [R], Del. James Leftwich [R], Del. James LeMunyon [R], Del. Mark Levine [D], Del. Scott Lingamfelter [R], Del. Alfonso Lopez [D], Del. George Loupassi [R], Del. Daniel Marshall [R], Del. James Massie [R], Del. Jackson Miller [R], Del. Randall Minchew [R], Del. Jason Miyares [R], Del. Kathleen Murphy [D], Del. Israel O'Quinn [R], Del. Robert Orrock [R], Del. Kenneth Plum [D], Del. Brenda Pogge [R], Del. Charles Poindexter [R], Del. Margaret Ransone [R], Del. Sam Rasoul [D], Del. Roxann Robinson [R], Del. Mark Sickles [D], Del. Marcus Simon [D], Del. Christopher Stolle [R], Del. Richard Sullivan [D], Del. David Toscano [D], Del. Roslyn Tyler [D], Del. Ron Villanueva [R], Del. Jeion Ward [D], Del. Vivian Watts [D], Del. Tony Wilt [R], Del. David Yancey [R]",59,17,40,0.2881355932,,,,,,,,0,22,37,0,0,0.3728813559
Virginia,2020,contra_script,SB 95,Reaffirms ACA's mandated insurance coverage of contraceptives with prescription.,"Sen. Barbara Favola [D], Sen. Jennifer Boysko [D]","Sen. Barbara Favola [D], Sen. Jennifer Boysko [D]",2,2,0,1,,,,,,,,0,2,0,0,0,1
Virginia,2020,horm_ther,HB 1429,"Mandated insurance coverage for hormone therapy, anti-discrimination.","Sen. Danica Roem [D]        Del. Hala Ayala [D]        Del. Jeffrey Bourne [D]        Del. Lee Carter [D]
Del. Karrie Delaney [D]        Del. Wendy Gooditis [D]        Del. Elizabeth Guzman [D]        Del. Patrick Hope [D]
Del. Chris Hurst [D]        Del. Clinton Jenkins [D]        Del. Jerrauld Jones [D]        Del. Mark Levine [D]
Del. Michael Mullin [D]        Del. Marcia Price [D]        Del. Sam Rasoul [D]        Del. Ibraheem Samirah [D]
Del. Mark Sickles [D]        Sen. Suhas Subramanyam [D]","Sen. Danica Roem [D] Del. Hala Ayala [D] Del. Jeffrey Bourne [D] Del. Lee Carter [D], Del. Karrie Delaney [D] Del. Wendy Gooditis [D] Del. Elizabeth Guzman [D] Del. Patrick Hope [D], Del. Chris Hurst [D] Del. Clinton Jenkins [D] Del. Jerrauld Jones [D] Del. Mark Levine [D], Del. Michael Mullin [D] Del. Marcia Price [D] Del. Sam Rasoul [D] Del. Ibraheem Samirah [D], Del. Mark Sickles [D] Sen. Suhas Subramanyam [D]",18,6,12,0.3333333333,,,,,,,,0,18,0,0,0,1
Virginia,2023,pros_scr,HB 2038,Mandated annual insurance coverage for incapacitated children for prostate screening.,"Del. Irene Shin [D]        Del. Candi Mundon King [D]        Del. Dan Helmer [D]        Del. Michelle Maldonado [D]
Del. Kenneth Plum [D]        Del. David Reid [D]        Del. Holly Seibold [D]        Del. Shelly Simonds [D]
Sen. Suhas Subramanyam [D]                      ","Del. Irene Shin [D] Del. Candi Mundon King [D] Del. Dan Helmer [D] Del. Michelle Maldonado [D], Del. Kenneth Plum [D] Del. David Reid [D] Del. Holly Seibold [D] Del. Shelly Simonds [D], Sen. Suhas Subramanyam [D]",9,5,4,0.5555555556,,,,,,,,0,9,0,0,0,1
Washington,2017,contra_ex_sup,HB 1234,Mandated insurance coverage for 12-month FDA approved contraceptives.,"Sen. June Robinson [D], Rep. Kristine Lytton [D], Rep. Tana Senn [D], Sen. Noel Frame [D], Rep. Beth Doglio [D], Rep. Gael Tarleton [D], Sen. Drew Hansen [D], Rep. Laurie Jinkins [D], Rep. Eileen Cody [D], Rep. Lillian Ortiz-Self [D], Sen. Marcus Riccelli [D], Rep. Melanie Stambaugh [R], Rep. Nicole Macri [D], Rep. Gerry Pollet [D], Rep. Steve Tharinger [D], Rep. Judith Clibborn [D], Rep. Monica Stonier [D], Rep. Michelle Caldier [R], Rep. Michael Sells [D], Rep. Mia Gregerson [D], Rep. Sharon Wylie [D], Rep. Christine Kilduff [D], Rep. Joan Mcbride [D], Rep. Roger Goodman [D], Rep. Steve Bergquist [D], Rep. Timm Ormsby [D], Sen. Derek Stanford [D], Sen. Vandana Slatter [D], Rep. Shelley Kloba [D]","Sen. June Robinson [D], Rep. Kristine Lytton [D], Rep. Tana Senn [D], Sen. Noel Frame [D], Rep. Beth Doglio [D], Rep. Gael Tarleton [D], Sen. Drew Hansen [D], Rep. Laurie Jinkins [D], Rep. Eileen Cody [D], Rep. Lillian Ortiz-Self [D], Sen. Marcus Riccelli [D], Rep. Melanie Stambaugh [R], Rep. Nicole Macri [D], Rep. Gerry Pollet [D], Rep. Steve Tharinger [D], Rep. Judith Clibborn [D], Rep. Monica Stonier [D], Rep. Michelle Caldier [R], Rep. Michael Sells [D], Rep. Mia Gregerson [D], Rep. Sharon Wylie [D], Rep. Christine Kilduff [D], Rep. Joan Mcbride [D], Rep. Roger Goodman [D], Rep. Steve Bergquist [D], Rep. Timm Ormsby [D], Sen. Derek Stanford [D], Sen. Vandana Slatter [D], Rep. Shelley Kloba [D]",29,20,9,0.6896551724,,,,,,,,0,27,2,0,0,0.9310344828
Washington,2017,contra_otc_wo_script,SB 6219,Mandated insurance coverage for FDA approved over-the-counter contraceptives without prescription.,"Sen. Steven Hobbs [D], Sen. Rebecca Saldana [D], Sen. Manka Dhingra [D], Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D], Sen. Dean Takko [D], Sen. Patty Kuderer [D], Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D], Sen. Maralyn Chase [D], Sen. Sharon Nelson [D], Sen. David Frockt [D], Sen. Karen Keiser [D], Sen. Lisa Wellman [D], Sen. Jeannie Darneille [D], Sen. Mark Mullet [D], Sen. Andrew Billig [D], Sen. Jamie Pedersen [D], Sen. Christine Rolfes [D], Sen. Samuel Hunt [D], Sen. Marko Liias [D]","Sen. Steven Hobbs [D], Sen. Rebecca Saldana [D], Sen. Manka Dhingra [D], Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D], Sen. Dean Takko [D], Sen. Patty Kuderer [D], Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D], Sen. Maralyn Chase [D], Sen. Sharon Nelson [D], Sen. David Frockt [D], Sen. Karen Keiser [D], Sen. Lisa Wellman [D], Sen. Jeannie Darneille [D], Sen. Mark Mullet [D], Sen. Andrew Billig [D], Sen. Jamie Pedersen [D], Sen. Christine Rolfes [D], Sen. Samuel Hunt [D], Sen. Marko Liias [D]",21,9,12,0.4285714286,,,,,,,,0,21,0,0,0,1
Washington,2018,contra_ex_sup,SB 6219,Mandated insurance coverage for 12-month FDA approved contraceptives.,"Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]","Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]",21,9,12,0.4285714286,,,,,,,,0,21,0,0,0,1
Washington,2018,contra_no_share,SB 6219,No cost sharing for FDA approved contraceptives.,"Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]","Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]",21,9,12,0.4285714286,,,,,,,,0,21,0,0,0,1
Washington,2018,contra_script,SB 6219,Mandated insurance coverage for FDA-Approved contraceptives with a prescription. ,"Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]","Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]",21,9,12,0.4285714286,,,,,,,,0,21,0,0,0,1
Washington,2018,vase,SB 6219,Mandates insurance coverage for vasectomies.,"Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]","Sen. Steven Hobbs [D] Sen. Rebecca Saldana [D] Sen. Manka Dhingra [D] Sen. Kevin Ranker [D], Sen. Reuven Carlyle [D] Sen. Dean Takko [D] Sen. Patty Kuderer [D] Sen. Robert Hasegawa [D], Sen. Guy Palumbo [D] Sen. Maralyn Chase [D] Sen. Sharon Nelson [D] Sen. David Frockt [D], Sen. Karen Keiser [D] Sen. Lisa Wellman [D] Sen. Jeannie Darneille [D] Sen. Mark Mullet [D], Sen. Andrew Billig [D] Sen. Jamie Pedersen [D] Sen. Christine Rolfes [D] Sen. Samuel Hunt [D], Sen. Marko Liias [D]",21,9,12,0.4285714286,,,,,,,,0,21,0,0,0,1
Washington,2021,gen_affirm_man,SB 5313,Mandated insurance coverage for gender affirming surgery.,"Sen. Marko Liias [D]	Sen. Emily Randall [D]	Sen. Mona Das [D]	Sen. Manka Dhingra [D]
Sen. David Frockt [D]	Sen. Samuel Hunt [D]	Sen. Karen Keiser [D]	Sen. Patty Kuderer [D]
Sen. Liz Lovelett [D]	Sen. Joe Nguyen [D]	Sen. T'wina Nobles [D]	Sen. Jamie Pedersen [D]
Sen. June Robinson [D]	Sen. Derek Stanford [D]	Sen. Kevin Van De Wege [D]	Sen. Claire Wilson [D]","Sen. Marko Liias [D], Sen. Emily Randall [D], Sen. Mona Das [D], Sen. Manka Dhingra [D], Sen. David Frockt [D], Sen. Samuel Hunt [D], Sen. Karen Keiser [D], Sen. Patty Kuderer [D], Sen. Liz Lovelett [D], Sen. Joe Nguyen [D], Sen. T'wina Nobles [D], Sen. Jamie Pedersen [D], Sen. June Robinson [D], Sen. Derek Stanford [D], Sen. Kevin Van De Wege [D], Sen. Claire Wilson [D]",16,9,7,0.5625,,,,,,,,0,16,0,0,0,1
Washington,2023,gen_affirm_man,HB 1469,Mandated insurance coverage for gender affirming surgery.,"Sen. Drew Hansen [D]	Rep. My-Linh Thai [D]	Rep. Frank Chopp [D]	Rep. Joe Fitzgibbon [D]
Rep. Tarra Simmons [D]	Rep. Liz Berry [D]	Sen. Vandana Slatter [D]	Rep. Sharon Santos [D]
Rep. Cindy Ryu [D]	Rep. Chipalo Street [D]	Rep. Mia Gregerson [D]	Rep. Roger Goodman [D]
Rep. Strom Peterson [D]	Rep. Steve Tharinger [D]	Rep. Alex Ramel [D]	Rep. Nicole Macri [D]
Rep. Timm Ormsby [D]	Rep. Kristine Reeves [D]	Rep. Tana Senn [D]	Rep. Beth Doglio [D]
Sen. Marcus Riccelli [D]	Sen. Emily Alvarado [D]	Sen. Jessica Bateman [D]	Rep. Melanie Morgan [D]
Rep. Lisa Callan [D]	Rep. Steve Bergquist [D]	Rep. Gerry Pollet [D]","Sen. Drew Hansen [D], Rep. My-Linh Thai [D], Rep. Frank Chopp [D], Rep. Joe Fitzgibbon [D], Rep. Tarra Simmons [D], Rep. Liz Berry [D], Sen. Vandana Slatter [D], Rep. Sharon Santos [D], Rep. Cindy Ryu [D], Rep. Chipalo Street [D], Rep. Mia Gregerson [D], Rep. Roger Goodman [D], Rep. Strom Peterson [D], Rep. Steve Tharinger [D], Rep. Alex Ramel [D], Rep. Nicole Macri [D], Rep. Timm Ormsby [D], Rep. Kristine Reeves [D], Rep. Tana Senn [D], Rep. Beth Doglio [D], Sen. Marcus Riccelli [D], Sen. Emily Alvarado [D], Sen. Jessica Bateman [D], Rep. Melanie Morgan [D], Rep. Lisa Callan [D], Rep. Steve Bergquist [D], Rep. Gerry Pollet [D]",27,15,12,0.5555555556,,,,,,,,0,27,0,0,0,1
West Virginia,2019,contra_script,HB 2583,Mandated insurance coverage for FDA-Approved contraceptives with a prescription. ,"Del. Jordan Hill [R] Del. Joe Ellington [R] Del. Mike Pushkin [D] Del. Matthew Rohrbach [R], Del. Barbara Fleischauer [D] Del. Danielle Walker [D] Del. Margaret Staggers [D] Del. Pat McGeehan [R], Del. Amy Summers [R] Del. John Doyle [D]","Del. Jordan Hill [R] Del. Joe Ellington [R] Del. Mike Pushkin [D] Del. Matthew Rohrbach [R], Del. Barbara Fleischauer [D] Del. Danielle Walker [D] Del. Margaret Staggers [D] Del. Pat McGeehan [R], Del. Amy Summers [R] Del. John Doyle [D]",10,4,6,0.4,,,,,,,,0,5,5,0,0,0.5
West Virginia,2020,contra_ex_sup,HB 4198,Mandated insurance coverage for 12-month FDA approved contraceptives.,"Del. Rodney Pyles [D], Del. Mike Pushkin [D], Del. Cindy Lavender-Bowe [D], Del. Sammi Brown [D]","Del. Rodney Pyles [D], Del. Mike Pushkin [D], Del. Cindy Lavender-Bowe [D], Del. Sammi Brown [D]",4,2,2,0.5,,,,,,,,0,4,0,0,0,1
